Series Name,Country Name,Time,Value,
Arable land (% of land area),India,1967,53.7402587792909,
Arable land (% of land area),India,1968,53.8374607744544,
Arable land (% of land area),India,1969,53.8061812396786,
Arable land (% of land area),India,1970,54.0026032645071,
Arable land (% of land area),India,1971,53.7321866412843,
Arable land (% of land area),India,1972,53.8768124472368,
Arable land (% of land area),India,1973,54.1653913809746,
Arable land (% of land area),India,1974,54.3190983421847,
Arable land (% of land area),India,1975,54.4324446133614,
Arable land (% of land area),India,1976,54.5061028726721,
Arable land (% of land area),India,1977,54.5067755508393,
Arable land (% of land area),India,1978,54.9036556694998,
Arable land (% of land area),India,1979,54.9726051816399,
Arable land (% of land area),India,1980,54.7741651223097,
Arable land (% of land area),India,1981,54.7936727891591,
Arable land (% of land area),India,1982,54.906010043085,
Arable land (% of land area),India,1983,54.7331317541092,
Arable land (% of land area),India,1984,55.0311281821881,
Arable land (% of land area),India,1985,55.0048937336665,
Arable land (% of land area),India,1986,54.9608333137136,
Arable land (% of land area),India,1987,54.892220140657,
Arable land (% of land area),India,1988,54.7788738694803,
Arable land (% of land area),India,1989,54.9833680323155,
Arable land (% of land area),India,1990,54.9776502678941,
Arable land (% of land area),India,1991,54.884484341734,
Arable land (% of land area),India,1992,54.7243869379354,
Arable land (% of land area),India,1993,54.6840262479021,
Arable land (% of land area),India,1994,54.6635095638018,
Arable land (% of land area),India,1995,54.456997366465,
Arable land (% of land area),India,1996,54.1590009383861,
Arable land (% of land area),India,1997,54.3527322505457,
Arable land (% of land area),India,1998,54.2881551464925,
Arable land (% of land area),India,1999,54.1421839842055,
Arable land (% of land area),India,2000,54.127048725443,
Arable land (% of land area),India,2001,53.9235635798587,
Arable land (% of land area),India,2002,53.959551861805,
Arable land (% of land area),India,2003,53.7466492218795,
Arable land (% of land area),India,2004,53.7069612100135,
Arable land (% of land area),India,2005,53.6272488471978,
Arable land (% of land area),India,2006,53.3642316838144,
Arable land (% of land area),India,2007,53.1489746703036,
Arable land (% of land area),India,2008,53.1398935150461,
Arable land (% of land area),India,2009,53.1160134401098,
Arable land (% of land area),India,2010,52.8082631786061,
Arable land (% of land area),India,2011,52.7981730060978,
Arable land (% of land area),India,2012,52.6525381828945,
Arable land (% of land area),India,2013,52.617558918199,
Arable land (% of land area),India,2014,52.6246220389548,
Arable land (% of land area),India,2015,52.6246220389548,
Arable land (% of land area),India,2016,52.6246220389548,
Arable land (% of land area),India,2017,NA,
Arable land (% of land area),India,2018,NA,
Arable land (% of land area),India,2019,NA,
Arable land (% of land area),India,2020,NA,
Arable land (% of land area),United Kingdom,1960,NA,
Arable land (% of land area),United Kingdom,1961,29.6573388996817,
Arable land (% of land area),United Kingdom,1962,29.9094779481668,
Arable land (% of land area),United Kingdom,1963,30.0706816021163,
Arable land (% of land area),United Kingdom,1964,30.3972223370396,
Arable land (% of land area),United Kingdom,1965,30.3352209316744,
Arable land (% of land area),United Kingdom,1966,30.2732195263093,
Arable land (% of land area),United Kingdom,1967,30.2112181209441,
Arable land (% of land area),United Kingdom,1968,30.078948456165,
Arable land (% of land area),United Kingdom,1969,29.6077377753896,
Arable land (% of land area),United Kingdom,1970,29.3555987269045,
Arable land (% of land area),United Kingdom,1971,29.4796015376349,
Arable land (% of land area),United Kingdom,1972,29.4672012565618,
Arable land (% of land area),United Kingdom,1973,29.2439961972471,
Arable land (% of land area),United Kingdom,1974,29.2109287810524,
Arable land (% of land area),United Kingdom,1975,28.3925102302319,
Arable land (% of land area),United Kingdom,1976,28.4958459058405,
Arable land (% of land area),United Kingdom,1977,28.6074484354979,
Arable land (% of land area),United Kingdom,1978,28.6694498408631,
Arable land (% of land area),United Kingdom,1979,28.2271731492581,
Arable land (% of land area),United Kingdom,1980,28.5950481544248,
Arable land (% of land area),United Kingdom,1981,28.549580457157,
Arable land (% of land area),United Kingdom,1982,28.5743810193031,
Arable land (% of land area),United Kingdom,1983,28.5165130409623,
Arable land (% of land area),United Kingdom,1984,28.6115818625222,
Arable land (% of land area),United Kingdom,1985,28.8926549001777,
Arable land (% of land area),United Kingdom,1986,28.6859835489604,
Arable land (% of land area),United Kingdom,1987,28.6653164138387,
Arable land (% of land area),United Kingdom,1988,28.4627784896458,
Arable land (% of land area),United Kingdom,1989,27.7022279171661,
Arable land (% of land area),United Kingdom,1990,27.3632869011698,
Arable land (% of land area),United Kingdom,1991,27.1442152688794,
Arable land (% of land area),United Kingdom,1992,27.0904807175629,
Arable land (% of land area),United Kingdom,1993,25.1767040052908,
Arable land (% of land area),United Kingdom,1994,24.4326871409085,
Arable land (% of land area),United Kingdom,1995,24.5360228165172,
Arable land (% of land area),United Kingdom,1996,25.2056379944612,
Arable land (% of land area),United Kingdom,1997,26.3216632910346,
Arable land (% of land area),United Kingdom,1998,25.8463191832348,
Arable land (% of land area),United Kingdom,1999,24.4574877030546,
Arable land (% of land area),United Kingdom,2000,24.2880171950564,
Arable land (% of land area),United Kingdom,2001,23.3579961145786,
Arable land (% of land area),United Kingdom,2002,23.9160087628653,
Arable land (% of land area),United Kingdom,2003,23.3910635307734,
Arable land (% of land area),United Kingdom,2004,24.0524118546687,
Arable land (% of land area),United Kingdom,2005,23.6804034224776,
Arable land (% of land area),United Kingdom,2006,25.1891042863638,
Arable land (% of land area),United Kingdom,2007,25.1519034431447,
Arable land (% of land area),United Kingdom,2008,24.821229281197,
Arable land (% of land area),United Kingdom,2009,25.0031000702683,
Arable land (% of land area),United Kingdom,2010,24.6765593353449,
Arable land (% of land area),United Kingdom,2011,25.0568346215848,
Arable land (% of land area),United Kingdom,2012,25.6768486752366,
Arable land (% of land area),United Kingdom,2013,25.8975732746817,
Arable land (% of land area),United Kingdom,2014,25.7657173562601,
Arable land (% of land area),United Kingdom,2015,24.8460298433431,
Arable land (% of land area),United Kingdom,2016,24.9080716142066,
Arable land (% of land area),United Kingdom,2017,NA,
Arable land (% of land area),United Kingdom,2018,NA,
Arable land (% of land area),United Kingdom,2019,NA,
Arable land (% of land area),United Kingdom,2020,NA,
Arable land (% of land area),World,1960,NA,
Arable land (% of land area),World,1961,9.80860188959106,
Arable land (% of land area),World,1962,9.83732527248496,
Arable land (% of land area),World,1963,9.94930439550465,
Arable land (% of land area),World,1964,9.99700604823419,
Arable land (% of land area),World,1965,10.0550669987508,
Arable land (% of land area),World,1966,10.0630823091148,
Arable land (% of land area),World,1967,10.1125617095237,
Arable land (% of land area),World,1968,10.2143828869751,
Arable land (% of land area),World,1969,10.370404607302,
Arable land (% of land area),World,1970,10.3511862439532,
Arable land (% of land area),World,1971,10.3218106621403,
Arable land (% of land area),World,1972,10.3056177544098,
Arable land (% of land area),World,1973,10.3775127902441,
Arable land (% of land area),World,1974,10.3722537226901,
Arable land (% of land area),World,1975,10.3712708206398,
Arable land (% of land area),World,1976,10.3936828277739,
Arable land (% of land area),World,1977,10.3550912000872,
Arable land (% of land area),World,1978,10.4053888779127,
Arable land (% of land area),World,1979,10.4354058875331,
Arable land (% of land area),World,1980,10.4407448533809,
Arable land (% of land area),World,1981,10.4167433572425,
Arable land (% of land area),World,1982,10.5466254256761,
Arable land (% of land area),World,1983,10.5662881641813,
Arable land (% of land area),World,1984,10.7330058601464,
Arable land (% of land area),World,1985,10.8270982955568,
Arable land (% of land area),World,1986,10.8966490504765,
Arable land (% of land area),World,1987,10.9246726549497,
Arable land (% of land area),World,1988,10.9323175973733,
Arable land (% of land area),World,1989,10.9691530014747,
Arable land (% of land area),World,1990,11.0011068497484,
Arable land (% of land area),World,1991,11.0283646516787,
Arable land (% of land area),World,1992,10.9280981277525,
Arable land (% of land area),World,1993,10.9150954417607,
Arable land (% of land area),World,1994,10.8963055230192,
Arable land (% of land area),World,1995,10.8762955256166,
Arable land (% of land area),World,1996,10.8109410087099,
Arable land (% of land area),World,1997,10.8459146122691,
Arable land (% of land area),World,1998,10.8693309861026,
Arable land (% of land area),World,1999,10.8724584317137,
Arable land (% of land area),World,2000,10.8435794499181,
Arable land (% of land area),World,2001,10.8204734651785,
Arable land (% of land area),World,2002,10.7834899101518,
Arable land (% of land area),World,2003,10.8160288160699,
Arable land (% of land area),World,2004,10.8393998869724,
Arable land (% of land area),World,2005,10.8716570763482,
Arable land (% of land area),World,2006,10.8036600214931,
Arable land (% of land area),World,2007,10.788611705462,
Arable land (% of land area),World,2008,10.8064035920026,
Arable land (% of land area),World,2009,10.7747848472901,
Arable land (% of land area),World,2010,10.744318995498,
Arable land (% of land area),World,2011,10.8018920767465,
Arable land (% of land area),World,2012,10.8735754479169,
Arable land (% of land area),World,2013,10.8946937137909,
Arable land (% of land area),World,2014,10.9586753314223,
Arable land (% of land area),World,2015,11.0320528564916,
Arable land (% of land area),World,2016,11.0597918828868,
Arable land (% of land area),World,2017,NA,
Arable land (% of land area),World,2018,NA,
Arable land (% of land area),World,2019,NA,
Arable land (% of land area),World,2020,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1960,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1961,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1962,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1963,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1964,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1965,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1966,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1967,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1968,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1969,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1970,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1971,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1972,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1973,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1974,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1975,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1976,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1977,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1978,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1979,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1980,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1981,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1982,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1983,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1984,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1985,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1986,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1987,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1988,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1989,NA,
Rural land area where elevation is below 5 meters (sq. km),China,1990,83906.6875,
Rural land area where elevation is below 5 meters (sq. km),China,1991,NA,
